Index,pl_name,hostname,ra,dec,sy_gaiamag,sy_dist
5230,Kepler-981 b,Kepler-981,289.2489051,47.6501141,14.7044,878.082
5231,Kepler-1470 b,Kepler-1470,288.6949475,39.8830802,15.0436,590.601
5232,CoRoT-30 b,CoRoT-30,277.6011767,6.8359338,15.413,1032.23
5233,Kepler-1182 b,Kepler-1182,296.3079895,43.8213706,15.3453,1545.39
5234,Kepler-894 b,Kepler-894,288.7340513,46.939363,15.4056,1162.91
5235,Kepler-1452 b,Kepler-1452,292.422792,38.2662824,13.0714,996.32
5236,Kepler-571 b,Kepler-571,286.5510448,49.418731,14.6536,723.875
5237,Kepler-1189 b,Kepler-1189,298.4264116,47.9468194,14.249,782.852
5238,KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,265.743417,-25.5739167,2,6120
5239,Kepler-282 b,Kepler-282,284.6772402,44.7976401,15.1779,1337.61
5240,OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,269.448833,-27.3945278,2,3490
5241,Kepler-770 b,Kepler-770,286.4904589,38.374872,14.5966,930.457
5242,Kepler-337 b,Kepler-337,290.0605123,47.1639533,12.7075,677.975
5243,Kepler-1404 b,Kepler-1404,296.0094827,50.4983929,15.7029,962.183
5244,Kepler-404 c,Kepler-404,286.3985796,45.3435241,15.1906,812.524
5245,Kepler-1380 b,Kepler-1380,288.1160421,42.4403832,15.6136,2462.94
5246,Kepler-355 b,Kepler-355,285.7994917,42.8117427,15.0663,1432.17
5247,Kepler-1097 b,Kepler-1097,281.5941261,42.5963949,15.2071,719.802
5248,Kepler-1259 b,Kepler-1259,297.8414628,46.9676288,15.333,805.562
5249,MOA-2011-BLG-291L b,MOA-2011-BLG-291L,268.867889,-29.1706657,2,8600
5250,Kepler-1634 b,Kepler-1634,294.043399,45.1398201,14.486,617.339
5251,Kepler-1615 b,Kepler-1615,286.3592066,42.2273971,14.5237,1393.83
5252,Kepler-1636 b,Kepler-1636,294.0575681,46.4409844,15.7916,1947.54
5253,OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,273.2045,-27.0126389,2,3780
5254,Kepler-295 b,Kepler-295,285.3458383,45.3677754,14.4325,1699.19
5255,Kepler-157 b,Kepler-157,291.0972257,38.8756049,14.0374,773.713
5256,Kepler-779 b,Kepler-779,285.6285208,44.3107855,15.6335,283.155
5257,Kepler-401 d,Kepler-401,290.0827494,50.8634361,13.2865,965.56
5258,CoRoT-17 b,CoRoT-17,278.699236,-6.612288,15.4368,1176.12
5259,Kepler-1388 e,Kepler-1388,283.3360156,47.1744499,16.2941,453.795
5260,HD 86950 b,HD 86950,150.4066612,-17.3330699,7.17997,209.839
5261,HD 222076 b,HD 222076,354.531982,-70.9032461,7.18755,91.1538
5262,OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,265.694875,-24.261,2,1790
5263,OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,268.143792,-30.0877778,2,1510
5264,MOA-2011-BLG-028L b,MOA-2011-BLG-028L,270.854,-29.2134167,2,7380
5265,MOA-2015-BLG-337L b,MOA-2015-BLG-337L,271.9487,-28.1702785,2,7100
5266,OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,267.540708,-34.6731944,2,8100
5267,OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,270.184333,-28.6608889,2,600
5268,OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.019257,-29.7315826,2,3600
5269,Gaia-1 b,Gaia-1,90.6436658,-0.5771099,12.9988,363.66
5270,OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,268.799,-28.86275,2,6860
5271,OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,268.847931,-30.2072506,2,3910
5272,Kepler-256 e,Kepler-256,292.58042,46.0973588,15.0151,1026.43
5273,OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,269.0555417,-29.1990833,2,6110
5274,Kepler-1567 b,Kepler-1567,286.695153,40.2918894,15.6322,1206.11
5275,Kepler-1574 b,Kepler-1574,292.1586689,49.6377914,15.0937,1384.16
5276,BD+48 740 b,BD+48 740,40.7425426,48.9300579,8.26449,666.589
5277,GJ 685 b,GJ 685,263.8960378,61.6793482,9.1671,14.3155
5278,MOA-2010-BLG-073L b,MOA-2010-BLG-073L,272.547258,-26.5229319,2,2800
5279,Kepler-142 c,Kepler-142,295.1190067,48.4813635,13.197,548.686
5280,OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,269.014,-29.0828889,2,7100
5281,OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,265.548708,-26.1378889,2,6220
5282,OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,264.559083,-27.1361389,2,2710
5283,61 Vir c,61 Vir,199.596455,-18.3157745,4.54052,8.50332
5284,Kepler-1412 b,Kepler-1412,292.1801539,49.202481,13.1928,755.678
5285,OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,268.75238,-31.4690552,2,6400
5286,MOA-2013-BLG-605L b,MOA-2013-BLG-605L,272.019257,-29.7315826,2,1920
5287,Kepler-149 c,Kepler-149,285.8537014,38.3840916,14.0194,571.034
5288,OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,268.751125,-32.0165306,2,7580
5289,Kepler-319 d,Kepler-319,288.8119782,39.7706431,13.7908,503.436
5290,Kepler-578 b,Kepler-578,288.7549882,39.563696,14.4107,541.432
5291,MOA-2016-BLG-227L b,MOA-2016-BLG-227L,271.473755,-27.7142868,2,6500
5292,UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,266.654083,-29.2113609,2,6300
5293,MOA-bin-29 b,MOA-bin-29,269.3759583,-29.7365639,2,7070
5294,Kepler-238 e,Kepler-238,287.8971066,40.6378141,15.0243,1798.75
5295,KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.250333,-30.04075,2,7100
5296,KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,266.41775,-26.0318,2,6651
5297,MOA-2013-BLG-220L b,MOA-2013-BLG-220L,270.985417,-29.5447222,2,6720
5298,OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,269.533542,-27.1442222,2,5670
5299,CD Cet b,CD Cet,48.3530155,4.7751881,12.1232,8.60715
5300,HD 39194 b,HD 39194,86.129071,-70.1382377,7.85201,26.4131
5301,HD 39194 c,HD 39194,86.129071,-70.1382377,7.85201,26.4131
5302,OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,268.579958,-30.3773056,2,6600
5303,MOA-2011-BLG-322L b,MOA-2011-BLG-322L,271.223333,-27.2209444,2,7560
5304,KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,266.170917,-25.1430306,2,6100
5305,Kepler-351 b,Kepler-351,286.4527949,42.6577891,15.9665,1083.91
5306,HD 154088 b,HD 154088,256.1164214,-28.5838342,6.36693,18.2692
5307,HD 25723 b,HD 25723,61.0947182,-12.7922241,5.31947,114.816
5308,KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,268.43925,-29.0868889,2,6000
5309,KMT-2018-BLG-0029L b,KMT-2018-BLG-0029L,264.469458,-27.9847,2,3760
5310,KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,266.212542,-23.2013806,2,5090
5311,OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,268.126556,-30.2926941,2,6300
5312,MOA-2012-BLG-006L b,MOA-2012-BLG-006L,270.442963,-29.108778,2,5300
5313,MOA-2010-BLG-353L b,MOA-2010-BLG-353L,271.303917,-27.2932333,2,6430
5314,MOA-2010-BLG-477L b,MOA-2010-BLG-477L,271.531006,-31.4544773,2,2300
5315,OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,269.764618,-28.4210281,2,3900
5316,MOA-2016-BLG-319L b,MOA-2016-BLG-319L,268.742218,-29.7504635,2,6800
5317,MOA-bin-1L b,MOA-bin-1L,261.7925,-29.7939722,2,5100
5318,OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,271.522167,-30.7326389,2,2700
5319,OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,269.895416,-31.8186111,2,6500
5320,OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,267.891667,-30.9465556,2,3950
5321,OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,269.786708,-30.7594722,2,6800
5322,KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,265.715667,-27.4355611,2,6440
5323,OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,269.108167,-32.2374167,2,5900
5324,OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,269.662537,-28.0316944,2,8200
5325,KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,267.8745,-30.6463889,2,7300
5326,MOA-2012-BLG-505L b,MOA-2012-BLG-505L,268.143097,-32.0400925,2,7210
5327,OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,268.409485,-28.8952713,2,6900
5328,MOA-2008-BLG-379L b,MOA-2008-BLG-379L,269.706,-30.1969306,2,3300
5329,OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,269.408997,-28.9631577,2,6860
5330,OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,271.2050417,-32.6330278,2,4230
5331,OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,271.351807,-26.4219437,2,2760
5332,MOA-2007-BLG-192L b,MOA-2007-BLG-192L,272.015825,-27.150075,2,1000
5333,GJ 414 A b,GJ 414 A,167.7745044,30.4451688,7.72808,11.8893
5334,Kepler-255 b,Kepler-255,296.0642702,45.9767647,15.5283,1052.53
5335,Kepler-351 d,Kepler-351,286.4527949,42.6577891,15.9665,1083.91
5336,Kepler-1296 b,Kepler-1296,292.1251038,41.4077928,14.6267,1551.54
5337,Kepler-1606 b,Kepler-1606,286.3782987,43.0732287,15.1062,831.287
5338,Kepler-1306 b,Kepler-1306,294.4783627,46.9458638,15.212,1107.5
5339,Kepler-536 b,Kepler-536,297.7363605,49.637101,13.7823,462.322
5340,Kepler-1390 b,Kepler-1390,298.6624419,48.2488659,14.4022,723.431
5341,HD 17674 b,HD 17674,42.7684964,30.2865981,7.40113,44.4264
5342,Kepler-556 b,Kepler-556,290.5294799,38.9427306,14.1247,674.598
5343,Kepler-1293 b,Kepler-1293,290.0258783,48.3359227,13.3004,1028.16
5344,Kepler-1482 b,Kepler-1482,285.3138209,48.72527,13.7295,567.556
5345,Kepler-769 c,Kepler-769,292.7130925,38.3581685,14.7604,1169.57
5346,Kepler-1185 b,Kepler-1185,287.2411783,39.3326977,12.5524,459.273
5347,Kepler-1448 b,Kepler-1448,287.8674123,50.5955846,14.3796,768.903
5348,Kepler-1103 b,Kepler-1103,287.3821348,49.4524247,14.0732,1331.92
5349,Kepler-773 b,Kepler-773,290.8846217,38.0575539,13.2797,547.026
5350,Kepler-758 e,Kepler-758,293.0846115,41.1354049,14.3267,1502.32
5351,Kepler-348 c,Kepler-348,297.2550814,40.5483883,12.5881,570.783
5352,Kepler-1595 b,Kepler-1595,285.7227502,43.0094855,15.4006,845.022
5353,Kepler-441 b,Kepler-441,284.566954,49.0127077,15.135,268.003
5354,24 Sex c,24 Sex,155.8684866,-0.9023998,6.20374,72.0691
5355,HD 10180 d,HD 10180,24.4731133,-60.5114881,7.17261,38.9607
5356,HD 212301 b,HD 212301,336.8803957,-77.7183219,7.63495,54.2304
5357,HD 10180 c,HD 10180,24.4731133,-60.5114881,7.17261,38.9607
5358,HD 1690 b,HD 1690,5.3055886,-8.2811442,8.74943,752.615
5359,bet Cnc b,bet Cnc,124.1286379,9.1853306,3.04628,89.0472
5360,bet UMi b,bet UMi,222.676495,74.155548,2,38.77472
5361,HD 148156 b,HD 148156,247.0723035,-46.3175085,7.55508,57.1289
5362,HD 158038 b,HD 158038,261.4395312,27.3030721,7.2068,94.8625
5363,HD 95872 b,HD 95872,165.8658796,-22.0943303,9.65278,72.2195
5364,Wolf 1061 d,Wolf 1061,247.5748276,-12.6676866,8.79444,4.30592
5365,HD 204941 b,HD 204941,323.0966714,-20.957957,8.19092,28.7165
5366,HD 205739 b,HD 205739,324.5351273,-31.7378373,8.41991,92.5087
5367,HD 40307 f,HD 40307,88.5172191,-60.0237289,6.84367,12.9363
5368,HD 95127 b,HD 95127,164.8961152,43.8144094,7.72111,676.579
5369,HD 210193 b,HD 210193,332.3951324,-41.225205,7.6687,42.2029
5370,HD 233604 b,HD 233604,137.4535054,53.5682016,10.1054,847.058
5371,HIP 63242 b,HIP 63242,194.3824825,-65.6463263,6.56453,156.456
5372,HD 10180 h,HD 10180,24.4731133,-60.5114881,7.17261,38.9607
5373,HD 47536 b,HD 47536,99.448958,-32.3394531,4.88004,122.536
5374,HD 24064 b,HD 24064,59.1510071,74.0800789,6.17839,300.247
5375,HD 5583 b,HD 5583,14.486946,34.9853306,7.30769,219.216
5376,HIP 107773 b,HIP 107773,327.5005089,-64.7126993,5.36073,105.18
5377,HD 103197 b,HD 103197,178.2201971,-50.2927911,9.16421,57.1463
5378,HD 10180 g,HD 10180,24.4731133,-60.5114881,7.17261,38.9607
5379,HD 148164 c,HD 148164,246.4351678,11.9190729,8.0907,77.1971
5380,HD 102329 c,HD 102329,176.6941567,3.4742143,7.58172,217.107
5381,HD 196885 A b,HD 196885 A,309.9664609,11.2500236,6.26141,34.1692
5382,TYC 4282-00605-1 b,TYC 4282-00605-1,343.8721029,62.2391907,9.90946,464.128
5383,HIP 5158 c,HIP 5158,16.5094891,-22.4536134,9.80235,51.6026
5384,BD+48 738 b,BD+48 738,40.7102869,49.5869395,8.65569,871.493
5385,24 Sex b,24 Sex,155.8684866,-0.9023998,6.20374,72.0691
5386,GJ 3779 b,GJ 3779,200.7335358,24.4639425,11.6266,13.743
5387,HD 159868 c,HD 159868,264.7466665,-43.1462347,7.04579,55.8503
5388,GJ 3323 c,GJ 3323,75.4868824,-6.9485133,10.6467,5.37484
5389,tau Cet e,tau Cet,26.0093029,-15.9337987,3.24854,3.60304
5390,HIP 35173 b,HIP 35173,109.0449329,-3.6661273,8.70829,33.1562
5391,TYC 1422-614-1 b,TYC 1422-614-1,154.2777769,19.5584068,9.91329,672.41
5392,HD 142415 b,HD 142415,239.418989,-60.2006948,7.17789,35.5318
5393,HD 113538 c,HD 113538,196.233933,-52.4463502,8.4428,16.2817
5394,HD 43691 b,HD 43691,94.8946124,41.0920773,7.8972,85.6009
5395,HD 47186 b,HD 47186,99.0367212,-27.6234285,7.44897,37.4574
5396,HD 215152 d,HD 215152,340.8380941,-6.4020685,7.80163,21.5974
5397,HD 33564 b,HD 33564,80.6378979,79.2318488,4.97155,20.9531
5398,HD 192699 b,HD 192699,304.0248392,4.5805708,6.21085,71.8627
5399,OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,268.68075,-28.7392778,2,7700
5400,HD 96063 b,HD 96063,166.1853484,-2.5132966,7.96991,140.065
5401,HIP 12961 b,HIP 12961,41.6800749,-23.0860048,9.59893,23.371
5402,HIP 14810 d,HIP 14810,47.809275,21.0971302,8.33307,50.48
5403,HD 4917 b,HD 4917,12.7762624,-12.9276648,7.74877,204.277
5404,GJ 163 b,GJ 163,62.3228353,-53.3711768,10.6771,15.1285
5405,HD 39855 b,HD 39855,88.6260731,-19.7044472,7.32113,23.2599
5406,PSR B1257+12 b,PSR B1257+12,195.0149029,12.6823534,2,600
5407,DMPP-1 d,DMPP-1,86.7761233,-10.6303217,7.85032,62.5388
5408,PSR J1719-1438 b,PSR J1719-1438,259.7919708,-14.6336,2,1200
5409,HD 10180 e,HD 10180,24.4731133,-60.5114881,7.17261,38.9607
5410,HD 148427 b,HD 148427,247.1171311,-13.3996231,6.63542,71.3499
5411,HD 128356 b,HD 128356,219.2702793,-25.8031728,7.97745,26.1548
5412,HD 220773 b,HD 220773,351.6144715,8.6428871,6.94595,50.5103
5413,GJ 3323 b,GJ 3323,75.4868824,-6.9485133,10.6467,5.37484
5414,BD+03 2562 b,BD+03 2562,177.5647268,2.7601075,8.9977,1070.63
5415,HD 35759 b,HD 35759,82.8886636,64.3183753,7.59606,71.2423
5416,HD 134060 b,HD 134060,227.6847587,-61.4223747,6.13951,24.0125
5417,DMPP-1 e,DMPP-1,86.7761233,-10.6303217,7.85032,62.5388
5418,HD 1605 b,HD 1605,5.1317548,30.9750611,7.25688,88.8047
5419,HD 113996 b,HD 113996,196.794874,27.6244384,4.22274,116.334
5420,HD 240237 b,HD 240237,348.9259334,58.0432233,7.49317,933.377
5421,HD 7199 b,HD 7199,17.6979344,-66.1886947,7.83743,36.1531
5422,HD 206255 b,HD 206255,325.5917768,-50.0935884,7.44849,75.2363
5423,HD 175607 b,HD 175607,285.2742901,-66.1943379,8.40957,40.3303
5424,tau Cet f,tau Cet,26.0093029,-15.9337987,3.24854,3.60304
5425,HD 73526 b,HD 73526,129.318331,-41.3184231,8.79682,97.2396
5426,TYC 1422-614-1 c,TYC 1422-614-1,154.2777769,19.5584068,9.91329,672.41
5427,GJ 625 b,GJ 625,246.3557854,54.3033625,9.13702,6.47249
5428,HD 111591 b,HD 111591,192.5725483,22.8631285,6.15212,114.166
5429,GJ 433 d,GJ 433,173.8619194,-32.5436302,8.89138,9.06456
5430,GJ 3634 b,GJ 3634,164.6433493,-31.1443383,10.9233,20.3779
5431,HD 19994 b,HD 19994,48.1943193,-1.1963955,4.93038,22.5242
5432,BD+49 828 b,BD+49 828,45.6406187,49.7299481,9.02851,442.042
5433,HIP 54373 b,HIP 54373,166.8643532,-19.2916857,9.64076,18.7168
5434,IC 4651 9122 b,IC 4651 9122,261.2086139,-49.9489317,10.5336,859.324
5435,HD 165155 b,HD 165155,271.4893395,-29.9172536,9.21413,63.3574
5436,GJ 163 d,GJ 163,62.3228353,-53.3711768,10.6771,15.1285
5437,HD 60532 c,HD 60532,113.5130656,-22.2958661,4.30793,25.9716
5438,GJ 3138 c,GJ 3138,32.2977385,-16.3392495,10.1924,28.4712
5439,GJ 4276 b,GJ 4276,336.3221454,59.412503,11.6605,21.3362
5440,HD 564 b,HD 564,2.4694459,-50.2678998,8.17077,51.1659
5441,GJ 1061 c,GJ 1061,54.0032486,-44.5143104,10.9889,3.67278
5442,HD 87646 b,HD 87646,151.6695435,17.8949795,7.9295,73.58352
5443,HD 238090 b,HD 238090,183.0886375,54.486153,9.037911,15.2354
5444,HD 179079 b,HD 179079,287.7903733,-2.6387703,7.77454,69.7116
5445,HD 147018 c,HD 147018,245.7490012,-61.6901291,8.11145,40.4256
5446,HD 176986 b,HD 176986,285.7739138,-11.044941,8.14249,27.7843
5447,HD 154857 c,HD 154857,257.816194,-56.681038,7.04837,63.4482
5448,HD 134060 c,HD 134060,227.6847587,-61.4223747,6.13951,24.0125
5449,TAP 26 b,TAP 26,64.715445,17.3878826,11.8101,121.402
5450,HIP 74890 b,HIP 74890,229.5714974,-41.4210961,6.75234,78.6562
5451,HIP 65407 b,HIP 65407,201.087663,48.8847322,9.15101,61.7804
5452,HD 73526 c,HD 73526,129.318331,-41.3184231,8.79682,97.2396
5453,HD 96127 b,HD 96127,166.441502,44.30155,6.88245,587.659
5454,HD 94834 b,HD 94834,164.3126363,24.1429374,7.30241,98.1609
5455,HD 101930 b,HD 101930,175.875608,-58.0053798,7.96664,30.0274
5456,HD 22781 b,HD 22781,55.2065581,31.8258855,8.52445,32.6034
5457,HD 8535 b,HD 8535,20.9054804,-41.2701007,7.56066,55.4401
5458,HD 221287 b,HD 221287,352.836223,-58.209754,7.68153,55.9231
5459,HD 109271 b,HD 109271,188.397397,-11.6215204,7.87816,55.8716
5460,TYC 3667-1280-1 b,TYC 3667-1280-1,12.8875757,58.4261485,9.42321,477.516
5461,V0391 Peg b,V0391 Peg,331.0504119,26.4188227,14.5897,1195.98
5462,GJ 163 c,GJ 163,62.3228353,-53.3711768,10.6771,15.1285
5463,HD 147873 b,HD 147873,246.4380471,-33.5672217,7.81828,109.055
5464,HD 159243 c,HD 159243,263.3395365,5.7008254,8.51188,73.3055
5465,HD 147018 b,HD 147018,245.7490012,-61.6901291,8.11145,40.4256
5466,RR Cae b,RR Cae,65.2733756,-48.6542601,13.6576,21.1916
5467,HD 133131 A b,HD 133131 A,225.8984524,-27.8431369,8.27532,51.4736
5468,HIP 65407 c,HIP 65407,201.087663,48.8847322,9.15101,61.7804
5469,HD 47186 c,HD 47186,99.0367212,-27.6234285,7.44897,37.4574
5470,GJ 251 b,GJ 251,103.7002499,33.2664632,8.85518,5.58057
5471,HD 180617 b,HD 180617,289.2277322,5.1631615,8.0976,5.91059
5472,HD 215152 c,HD 215152,340.8380941,-6.4020685,7.80163,21.5974
5473,HD 147513 b,HD 147513,246.0057894,-39.1929661,5.22664,12.9032
5474,HD 40956 b,HD 40956,91.6628015,63.453875,6.14049,116.593
5475,HD 176986 c,HD 176986,285.7739138,-11.044941,8.14249,27.7843
5476,HD 215152 e,HD 215152,340.8380941,-6.4020685,7.80163,21.5974
5477,GJ 273 b,GJ 273,111.852091,5.225807,2,5.921535
5478,HD 99706 c,HD 99706,172.1261621,43.9662025,7.37747,146.6
5479,HD 116029 c,HD 116029,200.1646905,24.6484725,7.60909,123.245
5480,HD 108147 b,HD 108147,186.4409852,-64.0223492,6.85345,38.92
5481,HD 155358 c,HD 155358,257.3930947,33.3549277,7.12074,43.6197
5482,DMPP-1 c,DMPP-1,86.7761233,-10.6303217,7.85032,62.5388
5483,HD 220197 b,HD 220197,350.4946927,16.6323305,8.74481,64.411
5484,HD 20781 e,HD 20781,50.0139757,-28.7841175,8.2372,35.9715
5485,GJ 3341 b,GJ 3341,78.9471415,-31.2948458,11.1029,23.619
5486,HD 180053 b,HD 180053,288.4008374,34.9146658,7.70327,137.043
5487,HD 8326 b,HD 8326,20.5314418,-26.8940678,8.47487,30.6862
5488,HD 158996 b,HD 158996,259.9051092,80.1364033,5.18609,283.659
5489,HD 1666 b,HD 1666,5.2180424,-19.9314823,8.05121,117.908
5490,NSVS 14256825 b,NSVS 14256825,305.001946,4.6323715,13.2452,820.877
5491,GJ 96 b,GJ 96,35.5624031,47.8802075,8.63186,11.9315
5492,HD 67087 c,HD 67087,121.9155672,31.5511553,7.92235,76.5217
5493,HD 156411 b,HD 156411,259.9639522,-48.5502313,6.5121,56.8655
5494,HD 59686 A b,HD 59686 A,112.9518629,17.0857195,5.13228,89.2721
5495,HD 31527 d,HD 31527,73.9096193,-23.2413163,7.33222,38.4473
5496,BD+20 274 b,BD+20 274,25.9203179,21.0052692,8.91613,1322.51
5497,HD 30669 b,HD 30669,72.1198522,-28.4190757,8.90667,58.0844
5498,CT Cha b,CT Cha,166.0375038,-76.4553693,11.7733,190.72
5499,Kepler-1285 b,Kepler-1285,281.8353366,44.1558825,11.6497,422.269
5500,KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,269.5791667,-30.1452778,2,7200
5501,Kepler-1467 b,Kepler-1467,295.0485389,45.3426781,15.5207,852.888
5502,Kepler-524 c,Kepler-524,296.8591787,49.1620125,13.8868,1058.24
5503,Kepler-1132 b,Kepler-1132,286.3675188,48.4238906,15.4722,867.931
5504,Kepler-1407 b,Kepler-1407,283.9424274,41.4715535,14.8925,1396.41
5505,Kepler-1622 b,Kepler-1622,297.3288329,47.815459,13.3442,796.477
5506,OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,264.0267083,-26.1459889,2,6980
5507,Kepler-1209 b,Kepler-1209,287.5849352,49.1547328,12.4115,505.531
5508,Kepler-1599 b,Kepler-1599,286.2208685,41.1511886,14.9023,1328.2
5509,KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,265.2825417,-35.5947,2,4150
5510,Kepler-825 c,Kepler-825,294.769825,39.3984081,14.1453,807.85
5511,Kepler-1607 b,Kepler-1607,296.0598685,42.6560582,13.8751,1286.1
5512,HD 22532 b,HD 22532,53.8148478,-49.4172669,7.6043,161.183
5513,HD 64121 b,HD 64121,117.3651424,-54.8126136,7.17872,129.966
5514,Kepler-1091 b,Kepler-1091,299.7854426,43.6707235,14.7151,914.299
5515,Kepler-876 b,Kepler-876,283.4781717,43.3837235,15.3301,820.913
5516,GJ 514 b,GJ 514,202.5040424,10.3725387,8.20621,7.61778
5517,b Cen AB b,b Cen A,220.4897992,-37.7936323,4.01093,98.0935
5518,Kepler-680 b,Kepler-680,291.622381,50.6181793,15.2152,1492.48
5519,GJ 536 b,GJ 536,210.2597264,-2.6522901,8.85881,10.4092
5520,HIP 75092 b,HIP 75092,230.1724206,-25.9910525,6.82953,81.6696
5521,HIP 114933 b,HIP 114933,349.2071949,-21.2033101,6.97658,101.766
5522,Kepler-1522 b,Kepler-1522,289.8432347,52.0702094,14.1963,814.125
5523,AB Pic b,AB Pic,94.8039208,-58.0541184,8.8378,50.0475
5524,OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,263.5779167,-27.14275,2,4080
5525,OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,263.5779167,-27.14275,2,4080
5526,OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,271.318125,-28.895,2,5800
5527,GJ 9689 b,GJ 9689,303.467731,13.3888921,10.5372,30.6203
5528,Kepler-669 b,Kepler-669,291.9361615,49.2539473,15.4817,2063.41
5529,HD 93385 b,HD 93385,161.5627065,-41.464604,7.33769,43.3475
5530,HD 93385 c,HD 93385,161.5627065,-41.464604,7.33769,43.3475
5531,HD 93385 d,HD 93385,161.5627065,-41.464604,7.33769,43.3475
5532,HD 96700 b,HD 96700,166.9742616,-30.1751383,6.35547,25.4111
5533,HD 96700 c,HD 96700,166.9742616,-30.1751383,6.35547,25.4111
5534,HD 96700 d,HD 96700,166.9742616,-30.1751383,6.35547,25.4111
5535,HD 189567 b,HD 189567,301.3959616,-67.3237992,5.9098,17.9055
5536,HD 189567 c,HD 189567,301.3959616,-67.3237992,5.9098,17.9055
5537,CoRoT-10 b,CoRoT-10,291.0636813,0.7460143,14.6645,338.386
5538,HIP 78530 b,HIP 78530,240.4810052,-21.980492,7.14665,136.759
5539,Kepler-797 b,Kepler-797,297.2089078,41.781645,14.5416,1315.26
5540,Kepler-890 b,Kepler-890,288.435718,43.7634712,15.1361,1712.12
5541,Kepler-690 b,Kepler-690,294.4899225,39.7714758,15.6723,1665.31
5542,Kepler-1532 b,Kepler-1532,296.902784,41.1981424,14.8028,798.246
5543,Kepler-180 b,Kepler-180,295.5712566,49.774514,14.325,695.65
5544,Kepler-80 g,Kepler-80,296.1125759,39.9787451,14.7555,369.451
5545,Kepler-1639 b,Kepler-1639,283.068651,48.8021209,14.4686,1031.31
5546,Kepler-946 b,Kepler-946,300.9295551,44.028671,14.9234,1137.29
5547,Kepler-1625 b,Kepler-1625,295.429322,39.8865068,15.7627,2310.11
5548,Kepler-154 e,Kepler-154,289.7805393,49.8965624,14.5121,915.212
5549,Kepler-764 b,Kepler-764,297.3931183,47.1645814,15.3002,1047.84
5550,Kepler-87 b,Kepler-87,297.9168433,46.9651146,14.5869,1232.9
5551,ROXs 42 B b,ROXs 42 B,247.8125493,-24.545577,13.1164,143.59
5552,Kepler-1632 b,Kepler-1632,294.4948769,43.9135575,13.066,716.76
5553,Kepler-207 c,Kepler-207,290.0305195,42.1660555,13.1671,875.519
5554,Kepler-1616 b,Kepler-1616,286.5436691,45.3048716,13.4295,1137.81
